"hr","accel_x","accel_y","accel_z","skin_temp","ts"
49,0.45603028,0.50651854,0.7378491,343,"2023-02-04T03:38:02.488Z"
42,0.46049803,0.5023438,0.7372143,344,"2023-02-04T03:39:03.050Z"
47,0.42675537,0.10280273,0.8823755,345,"2023-02-04T03:40:03.612Z"
44,0.4266089,-0.88464844,0.2779053,343,"2023-02-04T03:41:04.174Z"
41,0.4293408,-0.88271487,0.28116456,344,"2023-02-04T03:42:04.737Z"
44,0.42936525,-0.8824146,0.282854,344,"2023-02-04T03:43:05.299Z"
43,0.4292676,-0.8814893,0.28514403,345,"2023-02-04T03:44:05.861Z"
42,0.43052733,-0.8807007,0.28612548,346,"2023-02-04T03:45:06.423Z"
42,0.4307739,-0.8805591,0.2869922,346,"2023-02-04T03:46:06.986Z"
41,0.43084472,-0.8800171,0.2883081,347,"2023-02-04T03:47:07.548Z"
39,0.43101805,-0.8797852,0.28907472,347,"2023-02-04T03:48:08.110Z"
43,0.43084228,-0.8799365,0.2892993,348,"2023-02-04T03:49:08.672Z"
44,0.43134034,-0.8798608,0.28984863,348,"2023-02-04T03:50:09.235Z"
42,0.43104735,-0.8800073,0.2900171,349,"2023-02-04T03:51:09.809Z"
44,0.43233886,-0.878457,0.29312745,349,"2023-02-04T03:52:10.371Z"
45,0.43424806,-0.87598634,0.2973291,349,"2023-02-04T03:53:10.934Z"
43,0.43373534,-0.8757593,0.2968335,349,"2023-02-04T03:54:11.496Z"
44,0.43398437,-0.87552243,0.29799315,350,"2023-02-04T03:55:12.058Z"
44,0.43251953,-0.87595946,0.29862306,350,"2023-02-04T03:56:12.620Z"
44,0.4327417,-0.875625,0.29934326,350,"2023-02-04T03:57:13.183Z"
43,0.43282226,-0.8751953,0.29916748,350,"2023-02-04T03:58:13.745Z"
40,0.433125,-0.8756177,0.29953858,350,"2023-02-04T03:59:14.307Z"
45,0.43282226,-0.8752319,0.30007812,350,"2023-02-04T04:00:14.869Z"
42,0.43304443,-0.8748047,0.3009912,351,"2023-02-04T04:01:15.431Z"
42,0.43358642,-0.87447757,0.30208007,351,"2023-02-04T04:02:15.994Z"
43,0.43333495,-0.8746631,0.3020581,351,"2023-02-04T04:03:16.556Z"
44,0.43321776,-0.8740869,0.30244628,351,"2023-02-04T04:04:17.118Z"
40,0.43296143,-0.87490964,0.30152833,351,"2023-02-04T04:05:17.680Z"
44,0.43331298,-0.87485105,0.30116212,351,"2023-02-04T04:06:18.243Z"
43,0.4328296,-0.8750708,0.30181396,351,"2023-02-04T04:07:18.805Z"
46,0.43272704,-0.87433106,0.30164063,351,"2023-02-04T04:08:19.367Z"
44,0.4324756,-0.8744336,0.30244142,351,"2023-02-04T04:09:19.929Z"
44,0.43269044,-0.8742993,0.30237794,352,"2023-02-04T04:10:20.503Z"
41,0.43277344,-0.8740576,0.3028589,351,"2023-02-04T04:11:21.065Z"
41,0.43333983,-0.87347656,0.30377686,351,"2023-02-04T04:12:21.628Z"
41,0.43299562,-0.8739673,0.30332276,351,"2023-02-04T04:13:22.190Z"
43,0.43314698,-0.8735254,0.30358887,351,"2023-02-04T04:14:22.752Z"
41,0.4332007,-0.87388426,0.3036499,351,"2023-02-04T04:15:23.314Z"
40,0.43279052,-0.87432617,0.30309814,351,"2023-02-04T04:16:23.877Z"
42,0.43284425,-0.8740039,0.30411622,351,"2023-02-04T04:17:24.439Z"
42,0.432876,-0.8740259,0.3044507,351,"2023-02-04T04:18:25.001Z"
42,0.43228027,-0.8736768,0.30436036,351,"2023-02-04T04:19:25.563Z"
44,0.43220702,-0.8737915,0.30480468,352,"2023-02-04T04:20:26.125Z"
42,0.43287355,-0.87371826,0.3052661,352,"2023-02-04T04:21:26.688Z"
41,0.43243408,-0.8735742,0.30494872,352,"2023-02-04T04:22:27.250Z"
40,0.4332251,-0.8727881,0.30689454,352,"2023-02-04T04:23:27.812Z"
42,0.43301514,-0.8729297,0.30525148,352,"2023-02-04T04:24:28.375Z"
41,0.43304688,-0.87296873,0.3060376,352,"2023-02-04T04:25:28.937Z"
43,0.43270507,-0.87333983,0.3062036,352,"2023-02-04T04:26:29.499Z"
70,0.43938476,-0.8805493,0.27342284,351,"2023-02-04T04:27:30.061Z"
42,0.44195068,-0.8790454,0.27574217,346,"2023-02-04T04:28:30.623Z"
42,0.5002319,0.34842774,0.799751,346,"2023-02-04T04:29:31.198Z"
70,0.28003663,-0.9804785,-0.02591797,344,"2023-02-04T04:30:31.760Z"
47,0.28242674,-0.979707,-0.02111084,342,"2023-02-04T04:31:32.323Z"
45,0.28358886,-0.9796289,-0.02048584,342,"2023-02-04T04:32:32.885Z"
47,0.53294677,-0.7717749,-0.4187622,343,"2023-02-04T04:33:33.447Z"
41,0.5941309,-0.2650586,0.77803713,343,"2023-02-04T04:34:34.009Z"
48,0.59904784,-0.2574292,0.7770996,345,"2023-02-04T04:35:34.572Z"
47,0.5998145,-0.25327393,0.7777979,346,"2023-02-04T04:36:35.134Z"
47,0.59813476,-0.25264403,0.779751,347,"2023-02-04T04:37:35.696Z"
47,0.6086157,-0.24762207,0.77316403,348,"2023-02-04T04:38:36.258Z"
44,0.6071704,-0.2454419,0.77496827,349,"2023-02-04T04:39:36.820Z"
51,0.60119873,-0.24599853,0.7800562,350,"2023-02-04T04:40:37.383Z"
44,0.6038867,-0.24447021,0.77871096,350,"2023-02-04T04:41:37.945Z"
44,0.60446286,-0.24323486,0.7780615,351,"2023-02-04T04:42:38.507Z"
48,0.60222656,-0.24371827,0.78032714,351,"2023-02-04T04:43:39.069Z"
52,0.60177004,-0.24026123,0.78226316,352,"2023-02-04T04:44:39.632Z"
50,0.60209715,-0.23977295,0.7819531,352,"2023-02-04T04:45:40.194Z"
45,0.601499,-0.2393457,0.78167725,353,"2023-02-04T04:46:40.756Z"
70,0.33391112,-0.921853,0.2811499,353,"2023-02-04T04:47:41.318Z"
43,0.33434325,-0.9317676,0.24791016,353,"2023-02-04T04:48:41.893Z"
44,0.3357788,-0.93170166,0.24760742,352,"2023-02-04T04:49:42.455Z"
45,0.33601075,-0.9312378,0.24832764,352,"2023-02-04T04:50:43.017Z"
43,0.43782714,0.027214356,0.9076758,351,"2023-02-04T04:51:43.580Z"
49,0.43456054,0.026794434,0.9092114,350,"2023-02-04T04:52:44.142Z"
51,0.43450195,0.032324217,0.9086279,349,"2023-02-04T04:53:44.704Z"
47,0.43089113,0.029406738,0.9096704,348,"2023-02-04T04:54:45.266Z"
48,0.43372804,0.037199706,0.90873533,348,"2023-02-04T04:55:45.829Z"
48,0.42904297,0.02994629,0.9113867,347,"2023-02-04T04:56:46.391Z"
40,0.42826903,0.03019043,0.9119336,347,"2023-02-04T04:57:46.953Z"
43,0.42943358,0.03857178,0.9104224,347,"2023-02-04T04:58:47.515Z"
45,0.42687255,0.031430665,0.91258055,347,"2023-02-04T04:59:48.077Z"
44,0.42710695,0.032819822,0.9123706,347,"2023-02-04T05:00:48.640Z"
38,0.0046484377,-1.0147583,-0.0028295899,344,"2023-02-04T05:01:49.202Z"
46,0.0038598634,-1.0144213,-0.0063989256,341,"2023-02-04T05:02:49.749Z"
43,0.004489746,-1.0147388,-0.007580566,339,"2023-02-04T05:03:50.312Z"
47,0.003449707,-1.0154566,-0.008615723,337,"2023-02-04T05:04:50.874Z"
47,0.0032617187,-1.015083,-0.009868164,336,"2023-02-04T05:05:51.436Z"
49,0.0029370117,-1.0144726,-0.0134887695,336,"2023-02-04T05:06:51.998Z"
50,0.0033300782,-1.014751,-0.013864746,336,"2023-02-04T05:07:52.573Z"
44,0.0033154297,-1.0152246,-0.014267578,336,"2023-02-04T05:08:53.135Z"
46,0.0025073243,-1.0148706,-0.015134278,335,"2023-02-04T05:09:53.697Z"
49,0.0028515626,-1.0148658,-0.014716797,336,"2023-02-04T05:10:54.260Z"
53,0.0020507812,-1.0151465,-0.015256348,336,"2023-02-04T05:11:54.822Z"
49,0.014748535,-0.9936792,-0.20455322,336,"2023-02-04T05:12:55.384Z"
41,-0.026623536,-0.93475586,-0.39676514,333,"2023-02-04T05:13:55.946Z"
42,-0.025397949,-0.93397707,-0.3981421,332,"2023-02-04T05:14:56.509Z"
43,-0.02690918,-0.9354785,-0.3953589,330,"2023-02-04T05:15:57.071Z"
44,-0.025861816,-0.9343115,-0.39704835,328,"2023-02-04T05:16:57.633Z"
43,0.5025879,0.14969726,0.8593872,330,"2023-02-04T05:17:58.195Z"
46,0.50197023,0.16182618,0.85709715,332,"2023-02-04T05:18:58.758Z"
43,0.50115967,0.16921875,0.8566601,335,"2023-02-04T05:19:59.320Z"
41,0.49968016,0.17164062,0.857644,336,"2023-02-04T05:20:59.882Z"
57,0.51653564,0.22413574,0.8350977,341,"2023-02-04T05:22:00.444Z"
44,0.5097046,0.18578857,0.84894776,343,"2023-02-04T05:23:01.006Z"
55,0.60283446,-0.24660401,0.7783789,344,"2023-02-04T05:24:01.569Z"
41,0.59542966,-0.2512207,0.7816211,344,"2023-02-04T05:25:02.131Z"
45,0.5989429,-0.28635743,0.767605,346,"2023-02-04T05:26:02.693Z"
42,0.5950781,-0.2694873,0.77640134,348,"2023-02-04T05:27:03.268Z"
41,0.59453857,-0.26858154,0.77747315,348,"2023-02-04T05:28:03.830Z"
69,-0.5309814,-0.0066967774,0.8277441,349,"2023-02-04T05:29:04.392Z"
41,-0.5234692,-0.0080664065,0.8351636,350,"2023-02-04T05:30:04.954Z"
35,-0.49785888,0.5477148,-0.6646265,349,"2023-02-04T05:31:05.517Z"
43,-0.4957544,0.5631201,-0.6537671,349,"2023-02-04T05:32:06.079Z"
41,-0.49161378,0.5684741,-0.65249515,349,"2023-02-04T05:33:06.641Z"
